episode,elapsed_time,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
233,88.158,591500,0.02151908539235592,0.0008795317844487727,19.712377548217773,6.6062517166137695,0.723,0.723,-298.5,-294.0
234,8.57,592000,0.012951809912919998,0.007604363840073347,19.49808692932129,6.612422466278076,0.722,0.722,4.0,35.0
234,19.011,592500,0.10485304147005081,0.002078455640003085,18.928993225097656,6.946504592895508,0.722,0.722,29.5,106.0
235,6.792,593000,0.07468598335981369,0.00283871591091156,18.713294982910156,6.928884506225586,0.721,0.721,-16.0,16.5
235,16.641,593500,0.07337261736392975,0.003882798133417964,17.841110229492188,7.332535266876221,0.721,0.721,42.0,84.5
236,3.372,594000,0.03249235078692436,0.031006479635834694,17.16792106628418,7.385335445404053,0.72,0.72,14.0,25.5
236,13.569,594500,0.056594301015138626,0.025523891672492027,18.364721298217773,7.585733413696289,0.72,0.72,86.5,74.0
237,3.967,595000,0.09058810770511627,0.004434521775692701,16.119203567504883,7.291387557983398,0.719,0.719,19.0,19.0
237,13.933,595500,0.02050776593387127,0.035536058247089386,17.028217315673828,8.020499229431152,0.719,0.719,77.0,101.5
238,5.052,596000,0.121308833360672,0.008376467041671276,16.224102020263672,8.131887435913086,0.717,0.717,21.0,26.0
238,14.955,596500,0.0871071144938469,0.02210739254951477,16.19883155822754,8.392474174499512,0.717,0.717,92.0,82.5
239,3.098,597000,0.02701578289270401,0.016337228938937187,15.81126880645752,9.118444442749023,0.716,0.716,2.5,2.5
239,12.881,597500,0.012168030254542828,0.04001738876104355,14.662534713745117,8.870243072509766,0.716,0.716,34.5,46.0
239,22.825,598000,0.010178730823099613,0.10938723385334015,14.844751358032227,9.251752853393555,0.716,0.716,1.5,18.0
239,32.723,598500,0.019196629524230957,0.05793531984090805,14.998000144958496,10.294387817382812,0.716,0.716,-31.5,-16.5
239,42.333,599000,0.022426046431064606,0.01873244345188141,14.645703315734863,10.91482925415039,0.716,0.716,-64.5,-51.0
239,52.166,599500,0.07232487946748734,0.022701088339090347,15.159231185913086,11.35765266418457,0.716,0.716,-97.5,-84.0
239,61.727,600000,0.027074059471488,0.015675680711865425,15.012117385864258,12.180951118469238,0.716,0.716,-130.5,-117.0
239,71.444,600500,0.04575352370738983,0.022973354905843735,13.985696792602539,12.8985013961792,0.716,0.716,-165.0,-148.5
239,81.406,601000,0.0282587930560112,0.0406995452940464,14.359427452087402,14.1699800491333,0.716,0.716,-198.0,-181.5
240,1.316,601500,0.022374482825398445,0.10917101800441742,14.150609970092773,13.330687522888184,0.715,0.715,-4.5,-4.5
240,11.079,602000,0.005091637838631868,0.05292859300971031,13.920897483825684,13.755669593811035,0.715,0.715,53.5,84.5
241,3.267,602500,0.024187473580241203,0.016608890146017075,13.35601806640625,14.008636474609375,0.714,0.714,27.0,15.5
241,13.307,603000,0.02636946737766266,0.012889214791357517,14.01209545135498,13.999944686889648,0.714,0.714,26.5,21.5
241,23.878,603500,0.03509538620710373,0.04668513685464859,13.597200393676758,14.213370323181152,0.714,0.714,-8.0,-11.5
241,33.727,604000,0.009703014977276325,0.009016773663461208,13.87768268585205,15.241098403930664,0.714,0.714,-42.5,-44.5
241,43.427,604500,0.0681769922375679,0.043196696788072586,13.864542007446289,14.780471801757812,0.714,0.714,-74.0,-77.5
241,53.167,605000,0.07894726097583771,0.017544753849506378,14.269712448120117,14.69924259185791,0.714,0.714,-107.0,-110.5
241,62.975,605500,0.029473982751369476,0.04306505247950554,14.137510299682617,14.95637321472168,0.714,0.714,-140.0,-143.5
241,73.002,606000,0.08662480115890503,0.06868524849414825,14.37410831451416,15.914076805114746,0.714,0.714,-173.0,-178.0
241,83.279,606500,0.02153688669204712,0.014865386299788952,14.023666381835938,16.067781448364258,0.714,0.714,-207.5,-211.0
242,2.971,607000,0.028395304456353188,0.04548726603388786,14.530134201049805,15.602349281311035,0.713,0.713,9.0,22.0
242,12.691,607500,0.017941389232873917,0.013960542157292366,13.905145645141602,16.16415023803711,0.713,0.713,-4.5,10.0
242,22.382,608000,0.005084161646664143,0.019320938736200333,14.405250549316406,16.876911163330078,0.713,0.713,-39.0,-23.0
242,32.078,608500,0.0024029859341681004,0.009132817387580872,13.663955688476562,16.307594299316406,0.713,0.713,-70.5,-57.5
242,41.9,609000,0.024138545617461205,0.022587837651371956,13.712215423583984,16.049209594726562,0.713,0.713,-106.5,-90.5
242,51.914,609500,0.003304300596937537,0.004322526976466179,14.04023551940918,15.457413673400879,0.713,0.713,-138.0,-125.0
242,61.791,610000,0.010391843505203724,0.011291807517409325,13.47496223449707,16.035385131835938,0.713,0.713,-171.0,-158.0
242,71.367,610500,0.007050591055303812,0.006814937572926283,13.664104461669922,15.431631088256836,0.713,0.713,-202.5,-192.5
242,81.4,611000,0.004930915776640177,0.01595059409737587,13.742935180664062,14.996098518371582,0.713,0.713,-237.0,-224.0
243,1.212,611500,0.006011025980114937,0.002942503895610571,13.35651969909668,15.140005111694336,0.711,0.711,2.0,2.0
243,11.119,612000,0.010113251395523548,0.01251293160021305,12.91659164428711,14.876370429992676,0.711,0.711,13.0,32.5
243,21.326,612500,0.005618929862976074,0.002521903021261096,12.66136360168457,14.124022483825684,0.711,0.711,77.5,85.5
244,6.374,613000,0.010047748684883118,0.0063985735177993774,12.629476547241211,13.688511848449707,0.71,0.71,-22.5,-21.0
244,16.405,613500,0.052262213081121445,0.003279468510299921,12.195111274719238,13.391467094421387,0.71,0.71,40.5,43.5
244,26.371,614000,0.03496077284216881,0.0051796771585941315,12.17262077331543,13.718456268310547,0.71,0.71,40.0,28.5
244,36.476,614500,0.02855255827307701,0.046028148382902145,11.850631713867188,13.273286819458008,0.71,0.71,8.5,-6.0
244,46.467,615000,0.00987845379859209,0.003959731198847294,12.49059009552002,12.643360137939453,0.71,0.71,-24.5,-39.0
244,56.582,615500,0.0028675871435552835,0.0343429334461689,11.67991828918457,12.823553085327148,0.71,0.71,-60.5,-72.0
244,66.175,616000,0.010193333961069584,0.020316768437623978,11.04920768737793,12.687251091003418,0.71,0.71,-95.0,-106.5
244,75.849,616500,0.002438862342387438,0.01116950623691082,11.08618450164795,12.77817153930664,0.71,0.71,-128.0,-138.0
244,85.918,617000,0.022212117910385132,0.0036585978232324123,10.789570808410645,12.049579620361328,0.71,0.71,-161.0,-171.0
245,5.98,617500,0.034913767129182816,0.004083108156919479,10.30013656616211,11.52917766571045,0.709,0.709,-19.5,-19.5
245,16.425,618000,0.02562583237886429,0.015684552490711212,10.395875930786133,11.779492378234863,0.709,0.709,-52.5,-52.5
245,26.077,618500,0.061392392963171005,0.0065278117544949055,10.782504081726074,11.212614059448242,0.709,0.709,-84.0,-85.5
245,36.222,619000,0.06875572353601456,0.0026945937424898148,10.014546394348145,10.817136764526367,0.709,0.709,-118.5,-118.5
245,46.113,619500,0.04202444478869438,0.062286749482154846,9.900325775146484,10.37328052520752,0.709,0.709,-150.0,-153.0
245,55.838,620000,0.025641625747084618,0.0066963667050004005,10.776351928710938,10.503827095031738,0.709,0.709,-181.5,-186.0
245,65.623,620500,0.04245101660490036,0.0039155748672783375,10.515420913696289,10.136441230773926,0.709,0.709,-217.5,-220.5
245,75.707,621000,0.00586806982755661,0.0408453643321991,10.635343551635742,9.538355827331543,0.709,0.709,-249.0,-253.5
245,85.439,621500,0.01606789045035839,0.004685468506067991,10.719488143920898,9.504525184631348,0.709,0.709,-283.5,-289.5
246,5.072,622000,0.0032469520810991526,0.0032255202531814575,10.722814559936523,9.170805931091309,0.708,0.708,-18.0,-18.0
246,14.949,622500,0.0036899964325129986,0.00265593477524817,10.619926452636719,9.437834739685059,0.708,0.708,-52.5,-52.5
246,24.654,623000,0.02850983291864395,0.0017974062357097864,11.096254348754883,8.886567115783691,0.708,0.708,-85.5,-85.5
246,34.763,623500,0.011396828107535839,0.0011939092073589563,10.980546951293945,9.1402006149292,0.708,0.708,-118.5,-120.0
246,44.773,624000,0.004270095378160477,0.004103474318981171,11.71815299987793,9.193859100341797,0.708,0.708,-153.0,-153.0
246,54.754,624500,0.002800045069307089,0.0004967538407072425,11.654241561889648,8.758838653564453,0.708,0.708,-184.5,-186.0
246,64.606,625000,0.015108851715922356,0.002001808490604162,11.60249137878418,8.721293449401855,0.708,0.708,-219.0,-220.5
246,74.68,625500,0.005417305044829845,0.0004079906502738595,11.981348991394043,8.617940902709961,0.708,0.708,-252.0,-255.0
246,84.599,626000,0.006545053329318762,0.0020291905384510756,12.132305145263672,8.411713600158691,0.708,0.708,-286.5,-289.5
247,5.046,626500,0.04577731713652611,0.001405737129971385,12.389084815979004,7.992351531982422,0.707,0.707,-16.5,-15.0
247,15.635,627000,0.012033219449222088,0.0018389365868642926,12.58694839477539,7.744170188903809,0.707,0.707,-49.5,-48.0
247,25.224,627500,0.028290174901485443,0.0005067221354693174,13.119379997253418,8.01748275756836,0.707,0.707,-82.5,-81.0
247,34.926,628000,0.021664896979928017,0.0015985729405656457,12.829328536987305,7.523679733276367,0.707,0.707,-117.0,-115.5
247,44.839,628500,0.01955055259168148,0.0004582081164699048,13.120549201965332,7.537381172180176,0.707,0.707,-151.5,-148.5
247,54.83,629000,0.012547610327601433,0.00403845589607954,13.097946166992188,7.477025985717773,0.707,0.707,-186.0,-181.5
247,65.256,629500,0.02216953970491886,0.0008587721385993063,14.264873504638672,7.517404079437256,0.707,0.707,-222.0,-214.5
247,75.82,630000,0.04793929681181908,0.001866850070655346,14.131641387939453,7.057374000549316,0.707,0.707,-256.5,-246.0
247,85.542,630500,0.09174327552318573,0.007460681721568108,14.545186996459961,6.965199947357178,0.707,0.707,-289.5,-276.0
248,5.385,631000,0.018009314313530922,0.003883215133100748,13.142922401428223,7.241130352020264,0.706,0.706,-19.5,-19.5
248,15.38,631500,0.04050454497337341,0.00014360560453496873,13.999859809875488,6.678040504455566,0.706,0.706,-52.5,-51.0
248,25.213,632000,0.027021214365959167,0.001626245561055839,14.38180160522461,7.110055446624756,0.706,0.706,-87.0,-84.0
248,35.053,632500,0.012033035978674889,0.0004249155172146857,14.72006893157959,6.912253379821777,0.706,0.706,-121.5,-117.0
248,45.248,633000,0.08018213510513306,0.0016160232480615377,14.522909164428711,6.498978614807129,0.706,0.706,-153.0,-150.0
248,55.055,633500,0.04785144701600075,0.0010902646463364363,15.100831985473633,6.6342387199401855,0.706,0.706,-187.5,-184.5
248,64.947,634000,0.19453930854797363,0.000883269589394331,15.833725929260254,6.466802597045898,0.706,0.706,-222.0,-217.5
248,75.086,634500,0.028256742283701897,0.0007171995239332318,15.628167152404785,6.395490646362305,0.706,0.706,-255.0,-252.0
248,84.978,635000,0.02669651433825493,0.0010840659961104393,15.439111709594727,6.238508224487305,0.706,0.706,-288.0,-283.5
249,5.657,635500,0.13558684289455414,0.0009051237720996141,14.974164009094238,6.1695098876953125,0.704,0.704,-16.5,-18.0
249,16.159,636000,0.016106441617012024,0.0011594430543482304,15.640251159667969,6.337979793548584,0.704,0.704,-51.0,-51.0
249,26.048,636500,0.07241956889629364,0.002426448743790388,16.0583438873291,5.870868682861328,0.704,0.704,-84.0,-84.0
249,35.814,637000,0.039016079157590866,0.0009744715644046664,16.208757400512695,5.797996997833252,0.704,0.704,-118.5,-115.5
249,46.28,637500,0.10158409923315048,0.0003802292631007731,16.52116584777832,5.811695098876953,0.704,0.704,-153.0,-148.5
249,56.484,638000,0.06522727012634277,0.0008753042784519494,16.83620834350586,5.759978294372559,0.704,0.704,-184.5,-181.5
249,67.403,638500,0.014720932580530643,0.00035563268465921283,16.270057678222656,5.668637752532959,0.704,0.704,-217.5,-214.5
249,77.271,639000,0.01334406714886427,0.0009143128991127014,16.805530548095703,5.613044738769531,0.704,0.704,-252.0,-247.5
249,87.016,639500,0.0982152447104454,0.0008396613411605358,17.910974502563477,5.462962627410889,0.704,0.704,-286.5,-280.5
250,6.948,640000,0.01756928488612175,0.0006710102315992117,17.174636840820312,5.216503620147705,0.703,0.703,-25.5,-22.5
250,16.801,640500,0.07814805954694748,0.001341244438663125,17.62314796447754,5.521364212036133,0.703,0.703,-57.0,-55.5
250,26.815,641000,0.05055110901594162,0.0034830598160624504,17.87444496154785,5.345518112182617,0.703,0.703,-91.5,-90.0
250,37.411,641500,0.013069679960608482,0.00044453502050600946,17.13227081298828,5.1904497146606445,0.703,0.703,-126.0,-123.0
250,47.354,642000,0.04523613676428795,0.0006633845623582602,18.62984275817871,5.290935039520264,0.703,0.703,-159.0,-157.5
250,57.251,642500,0.013431394472718239,0.000587370537687093,17.869081497192383,5.228229999542236,0.703,0.703,-193.5,-187.5
250,67.19,643000,0.17170500755310059,0.0003880346775986254,17.2961368560791,4.9584455490112305,0.703,0.703,-228.0,-220.5
250,77.015,643500,0.002539771841838956,0.001129859359934926,18.122180938720703,4.825221061706543,0.703,0.703,-261.0,-255.0
250,86.913,644000,0.010049615986645222,0.0005448496667668223,17.43778419494629,4.788976669311523,0.703,0.703,-292.5,-288.0
251,7.106,644500,0.014945088885724545,0.00041215127566829324,18.038610458374023,4.954888343811035,0.702,0.702,-17.5,-16.0
251,16.707,645000,0.01241169311106205,0.061181772500276566,17.606292724609375,5.11237907409668,0.702,0.702,27.5,29.0
252,0.613,645500,0.010324937291443348,0.0008540099370293319,16.906978607177734,4.900578498840332,0.701,0.701,-3.0,-3.0
252,11.418,646000,0.03795475885272026,0.0020594780799001455,17.31772232055664,5.0235490798950195,0.701,0.701,-36.0,-34.5
252,21.302,646500,0.02714058943092823,0.0014362725196406245,16.593294143676758,4.627274036407471,0.701,0.701,-28.5,-1.0
252,31.104,647000,0.026842787861824036,0.0011453641345724463,16.67542266845703,5.155023574829102,0.701,0.701,2.0,23.0
252,41.41,647500,0.03715557977557182,0.005047366954386234,16.233930587768555,5.264274597167969,0.701,0.701,-32.5,-10.0
252,51.743,648000,0.013171848841011524,0.0012746942229568958,16.869789123535156,6.093405246734619,0.701,0.701,-65.5,-44.5
252,61.928,648500,0.004641432780772448,0.0006818188703618944,15.976652145385742,5.5131306648254395,0.701,0.701,-98.5,-79.0
252,72.183,649000,0.011201256886124611,0.001636684755794704,16.176532745361328,5.832117080688477,0.701,0.701,-133.0,-110.5
252,82.231,649500,0.0061004371382296085,0.0013683605939149857,15.889594078063965,5.976174354553223,0.701,0.701,-166.0,-143.5
253,2.623,650000,0.01212969422340393,0.009040270932018757,15.467307090759277,6.150206565856934,0.7,0.7,-9.0,-9.0
253,12.575,650500,0.019341345876455307,0.002939582569524646,15.466434478759766,6.8678879737854,0.7,0.7,55.5,60.5
253,22.248,651000,0.007651034742593765,0.0015535108977928758,14.970906257629395,7.067230701446533,0.7,0.7,22.5,45.5
253,32.008,651500,0.04046662151813507,0.0018968676449730992,13.83542251586914,6.5945940017700195,0.7,0.7,-10.5,12.5
253,41.766,652000,0.022352267056703568,0.003958653658628464,14.575936317443848,7.55867862701416,0.7,0.7,-45.0,-19.0
253,51.726,652500,0.015574679709970951,0.0015934769762679935,13.9446382522583,7.983702659606934,0.7,0.7,-78.0,-53.5
253,62.084,653000,0.016125690191984177,0.010796045884490013,13.838712692260742,7.684144973754883,0.7,0.7,-112.5,-86.5
253,71.822,653500,0.005671820603311062,0.0023096688091754913,13.643412590026855,7.917212963104248,0.7,0.7,-145.5,-119.5
253,81.514,654000,0.005846673157066107,0.003628079779446125,13.830101013183594,8.037030220031738,0.7,0.7,-180.0,-152.5
254,1.227,654500,0.005230161361396313,0.0022945506498217583,12.922119140625,8.089740753173828,0.698,0.698,-4.5,-4.5
254,11.054,655000,0.07963346689939499,0.00286866188980639,12.876045227050781,8.09990406036377,0.698,0.698,73.0,71.5
254,20.907,655500,0.006457218434661627,0.0017447629943490028,13.329802513122559,8.103816032409668,0.698,0.698,41.5,37.0
254,31.127,656000,0.00506258849054575,0.0018920436268672347,12.44432544708252,8.450045585632324,0.698,0.698,8.5,4.0
254,40.779,656500,0.013924187049269676,0.0019375584088265896,12.660938262939453,8.090194702148438,0.698,0.698,-26.0,-27.5
254,50.902,657000,0.009480300359427929,0.010000319220125675,12.472683906555176,8.358736038208008,0.698,0.698,-60.5,-62.0
254,60.904,657500,0.0063795712776482105,0.00753225339576602,12.668473243713379,8.634110450744629,0.698,0.698,-93.5,-96.5
254,70.632,658000,0.004267053212970495,0.01887071691453457,12.919602394104004,7.9684624671936035,0.698,0.698,-128.0,-129.5
254,80.358,658500,0.020377688109874725,0.0011765698436647654,12.677038192749023,8.04250431060791,0.698,0.698,-159.5,-161.0
255,0.444,659000,0.006539029069244862,0.0027461491990834475,12.544123649597168,7.874761581420898,0.697,0.697,-1.5,-1.5
255,10.21,659500,0.005203179083764553,0.0018853781512007117,12.6935453414917,7.795186996459961,0.697,0.697,51.5,50.0
255,20.017,660000,0.008024388924241066,0.0018765517743304372,11.896553039550781,7.596928119659424,0.697,0.697,17.0,17.0
255,29.968,660500,0.007124121766537428,0.0009858108824118972,12.07468032836914,7.282832145690918,0.697,0.697,-14.5,-16.0
255,39.782,661000,0.005116207059472799,0.004442648496478796,11.935660362243652,7.610879898071289,0.697,0.697,-49.0,-47.5
255,49.769,661500,0.004624640569090843,0.004414417315274477,12.186563491821289,7.536108016967773,0.697,0.697,-82.0,-82.0
255,59.978,662000,0.01288524828851223,0.0032941391691565514,11.958039283752441,7.670442581176758,0.697,0.697,-115.0,-115.0
255,69.733,662500,0.002257806248962879,0.0042138658463954926,11.81166934967041,7.433727264404297,0.697,0.697,-148.0,-149.5
255,79.268,663000,0.016201317310333252,0.005413547158241272,11.294340133666992,7.20712947845459,0.697,0.697,-181.0,-182.5
255,88.919,663500,0.006779246963560581,0.00112150888890028,11.171699523925781,7.002459526062012,0.697,0.697,-214.0,-215.5
